UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
41,1,56,2,16,4000,1.61565419
41,1,39,2,16,4500,1.688002843
41,0,46,2,14,5000,1.56461076
41,0,42,8,16,2500,1.78251747
41,1,48,2,12,1200,1.478001334
41,1,36,8,9,1200,1.754911615
41,0,54,2,14,5000,1.601564767
41,0,35,8,9,3000,1.691119493
41,0,50,8,16,15000,1.612237835
41,0,32,2,12,1800,1.649207153
41,0,44,8,16,2500,1.745235708
41,0,53,2,16,1200,1.611840676
41,0,43,8,16,5300,1.76092904
41,0,44,2,12,9000,1.64374629
41,0,46,8,9,3800,1.669920636
41,0,62,6,16,3500,1.869095298
41,0,31,8,17,1650,1.791507994
41,0,53,2,12,5000,1.654024605
41,0,46,2,12,1500,1.634048795
41,0,32,2,12,788,1.752461546
41,0,39,8,12,2000,1.609855328
41,0,51,2,12,4000,1.786247143
41,0,57,2,16,5000,1.771036998
41,0,55,2,9,10000,1.751553772
41,0,35,2,16,5000,1.6675218
41,0,27,2,12,1500,1.614311912
41,0,38,2,14,10000,1.661955189
41,0,54,2,16,1200,1.645058131
41,1,46,2,9,900,1.626645306
41,0,63,2,9,1300,1.604893952
41,1,41,2,5,1200,1.536202274
41,1,44,2,12,2000,1.687084437
41,0,35,2,16,2200,1.676344724
41,1,51,2,12,2000,1.815708054
41,0,59,2,15,4000,1.713220194
41,1,49,2,16,10000,1.614434904
41,1,27,2,16,1200,1.71740432
41,0,60,2,16,6000,1.667216359
41,1,51,2,16,2500,1.596269299
41,0,32,2,12,4000,1.721149682
41,1,73,2,5,0,1.669015087
41,0,69,2,16,1000,1.541488678
41,0,59,2,16,500,1.665993608
41,1,30,2,16,2300,1.768984681
41,0,39,2,16,2500,1.628273963
41,0,46,2,16,10000,1.625946496
41,1,53,2,12,1230,1.751822788
41,0,56,8,12,1500,1.717746791
41,0,50,8,9,1200,1.717182298
41,0,35,2,16,4000,1.712109606
41,1,54,8,6,1200,1.781040246
41,1,28,2,14,1500,1.712434936
41,1,45,2,16,3500,1.755508634
41,1,57,2,14,5200,1.664266911
41,0,58,2,16,1500,1.742071283
41,1,34,2,16,8000,1.64850165
41,1,40,2,16,3000,1.691485689
41,0,51,2,13,2000,1.937732268
41,0,39,2,14,6000,1.707332624
41,1,65,2,9,700,1.649869594
41,0,38,2,15,2500,1.771502595
41,0,26,8,12,3500,1.723810653
41,0,43,2,12,2000,1.714873467
41,1,53,2,16,1800,1.67047159
41,0,63,2,16,3000,1.613660196
41,1,47,2,12,1500,1.637313068
41,1,47,2,12,1500,1.585827007
41,0,64,2,12,3000,1.666024492
41,0,44,2,12,2500,1.774203463
41,1,58,2,12,1200,1.712732569
41,0,26,2,15,3500,1.816835633
41,1,51,8,12,3000,1.773277819
41,0,29,2,16,4000,1.808691705
41,0,37,2,16,7000,1.800101646
41,0,53,2,12,6000,1.84216502
41,0,35,2,12,3000,1.754680126
41,1,59,2,6,2000,1.598783983
41,0,31,2,14,3000,1.831728643
41,1,36,8,12,1200,1.558214204
41,0,35,8,16,4000,1.729184783
41,1,36,2,16,6500,1.761913247
41,1,37,2,16,3000,1.703305459
41,0,36,2,12,5000,1.592654552
41,1,50,2,12,2000,1.651341319
41,0,59,2,16,3500,1.618140489
41,1,27,2,12,1600,1.709514258
41,0,47,2,12,2500,1.66263685
41,0,31,2,16,5000,1.659105955
41,0,44,2,16,2500,1.646330264
41,0,33,2,16,2500,1.671152265
41,0,45,2,16,1600,1.663580302
41,0,70,2,1,1600,1.688435944
41,0,44,2,12,800,1.79526385
41,0,29,8,12,4000,1.74866308
41,1,34,2,16,3680,1.717854136
41,1,55,2,9,1600,1.658506055
41,0,65,8,1,2000,1.613285137
41,0,34,2,12,2500,1.725355261
41,0,34,8,12,800,1.686903787
41,1,65,2,5,1000,1.638102396
41,1,28,8,12,300,1.658975687
41,0,57,2,1,1000,1.794279044
41,1,54,2,16,3000,1.727104303
41,1,53,2,1,700,1.749489058
41,1,56,2,16,2500,1.625830539
41,1,44,2,16,2000,1.660240006
41,0,56,2,1,1000,1.674763646
41,0,55,2,16,1600,1.62338837
41,0,31,8,7,788,1.727161165
41,0,54,2,12,3550,1.727860464
41,0,46,2,12,2000,1.641498121
41,0,28,2,9,1600,1.819342211
41,1,54,2,5,1000,1.718071454
41,0,66,2,12,1250,1.77638412
41,0,41,2,12,2500,1.798196833
41,0,38,8,16,9000,1.625848079
41,0,49,6,16,4500,1.743627377
41,0,49,2,16,2500,1.701956623
41,1,39,2,16,4000,1.825557293
41,0,31,2,16,3500,1.847834399
41,1,37,2,14,2090,1.622190639
41,1,40,2,16,4000,1.74789349
41,0,41,2,16,6000,1.597169447
41,1,34,2,6,770,1.663610837
41,1,51,2,16,20000,1.70042423
41,1,48,2,16,4000,1.657496558
41,1,50,2,6,1500,1.67118104
41,0,38,2,9,1400,1.653898944
41,0,47,2,9,2000,1.660820224
41,1,29,2,1,1200,1.761279843
41,0,65,2,9,2000,1.482171443
41,0,39,8,12,1600,1.621601418
41,0,40,8,5,1500,1.727934979
41,1,49,2,5,1200,1.610756635
41,0,54,2,13,3000,1.665054026
41,0,52,2,12,3000,1.540781383
41,0,53,2,16,4000,1.675881551
41,0,44,2,16,4000,1.701964458
41,0,42,2,16,4900,1.661656201
41,1,50,2,15,6000,1.644271275
41,1,64,2,12,1500,1.62329376
41,0,56,2,12,1000,1.730258839
41,0,33,2,12,1200,1.551337722
41,1,40,2,16,3000,1.787304996
41,0,45,2,12,6000,1.674683186
41,0,40,4,16,2200,1.734779863
41,1,56,2,5,1100,1.741397153
41,0,53,2,16,5000,1.632904341
41,0,48,4,9,1600,1.634099758
41,1,63,2,5,788,1.745839341
41,0,55,2,1,2000,1.736440751
41,0,39,2,16,1600,1.606392482
41,0,52,4,16,5000,1.650203106
41,0,62,2,15,20000,1.709599546
41,0,37,2,16,10000,1.662315649
41,1,47,2,16,4000,1.716360875
41,0,40,8,12,788,1.63545161
41,0,62,2,9,1600,1.683540625
41,1,46,2,12,2600,1.615458719
41,0,35,6,12,2500,1.807429377
41,0,29,2,15,2700,1.68359359
41,0,30,2,16,10000,1.754158768
41,1,46,2,15,3000,1.690954614
41,1,40,2,15,2300,1.584306328
41,0,21,2,12,2000,1.861244281
41,1,33,2,16,3500,1.638656772
41,0,25,2,16,3000,1.65746994
41,0,35,8,14,5500,1.645283089
41,0,38,2,12,2500,1.69065638
41,1,32,2,16,8000,1.630839677
41,0,29,2,16,5500,1.565392842
41,1,30,2,16,3000,1.79734918
41,0,53,8,12,1800,1.823426995
41,0,36,8,3,1300,1.72933886
41,0,47,8,12,2000,1.732569009
41,1,51,2,6,500,1.710289483
41,0,64,8,5,1500,1.793547075
41,0,35,2,16,2800,1.84629512
41,0,59,2,11,2150,1.751846458
41,1,48,2,12,2300,1.546010772
41,0,48,2,12,4800,1.654061276
41,0,51,2,15,3500,1.78428443
41,1,56,8,5,800,1.799169928
41,0,33,2,13,2200,1.716243388
41,1,57,2,16,4200,1.699253339
41,0,51,2,16,6000,1.726391798
41,1,58,2,5,1300,1.780719632
41,0,52,8,9,1100,1.832886073
41,1,48,2,3,988,1.817077115
41,0,60,2,5,1000,1.764260286
41,1,51,2,16,4000,1.644820754
41,0,39,2,12,4000,1.565861234
41,0,39,8,9,8000,1.571739702
41,0,65,2,16,10000,1.679843659
41,0,59,2,16,10000,1.614154753
41,0,37,2,1,1200,1.604789528
41,0,31,2,9,3000,1.704527612
41,0,53,2,1,3000,1.692051383
41,0,44,2,9,2000,1.650814953
41,0,32,2,16,2500,1.82255556
41,0,75,2,5,0,1.797179326
41,0,56,2,13,1800,1.620293114
41,0,30,2,9,1500,1.7513686
41,0,34,4,12,2500,1.60375505
41,0,41,2,1,1000,1.628497773
41,0,42,2,6,788,1.641027697
41,1,32,2,12,1800,1.709617982
41,0,46,2,13,2800,1.672674542
41,0,41,2,12,2300,1.728610062
41,0,55,2,6,2000,1.759897875
41,1,50,2,9,600,1.76237807
41,0,28,8,12,1200,1.670904299
41,0,50,4,10,2500,1.50973607
41,0,52,2,12,2000,1.773119669
41,0,45,8,15,3000,1.850655917
41,0,33,2,16,5000,1.723020825
41,1,80,2,5,788,1.748276152
41,0,58,2,12,2000,1.637987741
41,1,54,2,12,1000,1.882467087
41,1,44,2,16,788,1.778873169
41,1,33,2,9,1000,1.727377675
41,0,50,8,9,2000,1.708921344
41,0,55,2,5,3200,1.644983014
41,0,62,2,3,2000,1.793736663
41,0,37,2,12,2000,1.743830129
41,0,29,2,9,3500,1.740091645
41,0,53,2,12,5800,1.702011719
41,0,34,8,12,1500,1.654376604
41,0,34,2,12,1000,1.691469444
41,1,40,2,12,1300,1.610153541
41,0,52,8,9,3000,1.73799422
41,1,32,2,12,1457,1.704441633
41,1,68,8,5,1800,1.731742131
41,0,39,8,1,1700,1.612698865
41,1,46,2,12,1200,1.741360224
41,0,35,4,14,1500,1.521860599
41,0,45,4,4,1600,1.707925234
41,0,41,8,3,900,1.586156904
41,1,37,2,9,800,1.791366091
41,0,32,2,15,8000,1.593225708
41,0,60,4,5,2000,1.736480297
41,1,42,2,9,2000,1.834741244
41,1,52,4,9,300,1.754437912
41,0,55,8,9,1400,1.697194341
41,1,41,2,12,1900,1.808516592
41,0,44,2,12,2200,1.669213044
41,1,29,2,12,1700,1.811120361
41,1,47,8,8,1300,1.658083451
41,1,36,2,6,1000,1.64645947
41,1,39,2,10,975,1.628661692
41,0,40,2,16,15000,1.643477842
41,0,60,2,16,2500,1.748034662
41,0,52,2,14,3000,1.578559947
41,0,72,2,12,2000,1.790637711
41,0,51,2,12,1000,1.811672588
41,0,55,2,12,1500,1.669795279
41,0,30,8,12,2500,1.726565398
41,1,42,2,16,4500,1.691149312
41,1,34,2,15,1400,1.539846358
41,0,45,2,12,2000,1.739347891
41,0,35,2,16,3500,1.667495519
41,0,35,2,16,4000,1.673717314
41,1,32,2,16,3000,1.76055544
41,0,45,2,16,5000,1.651522161
41,1,34,2,16,3500,1.684934843
41,0,36,2,16,4000,1.673298269
41,0,70,2,16,3500,1.736005926
41,1,53,2,16,4000,1.744708184
41,1,30,2,16,4000,1.785709559
41,1,40,2,16,5500,1.659972475
41,0,28,2,13,3500,1.660909637
41,0,36,2,12,7000,1.798752559
41,0,49,2,12,5200,1.674282753
41,1,50,2,16,10000,1.695298496
41,1,33,2,16,3000,1.621027313
41,1,52,2,16,4600,1.446215996
41,0,40,2,16,6200,1.695673595
41,1,34,2,16,7000,1.59456386
41,1,29,2,16,3468,1.669917241
41,1,36,2,16,3000,1.729916276
41,0,45,2,16,13000,1.675599648
41,0,28,2,12,300,1.729445101
41,0,31,2,12,4900,1.595712039
41,0,31,2,16,1500,1.690912976
41,0,73,2,5,2500,1.684040616
41,1,51,2,16,2500,1.663489435
41,0,44,2,16,7500,1.801645232
41,1,52,2,16,20000,1.622797261
41,0,37,2,16,20000,1.728425975
41,1,38,2,16,5000,1.639441601
41,0,42,2,16,11000,1.619109208
41,0,37,2,16,13000,1.760300707
41,0,34,2,16,10000,1.582584891
41,0,36,2,12,4500,1.675703475
41,0,64,2,14,7000,1.741826094
41,0,44,2,16,30000,1.807229624
41,0,63,2,16,7800,1.792915807
41,0,50,2,16,16000,1.617825106
41,0,38,2,16,7000,1.766052217
41,0,59,2,16,8000,1.68048995
41,0,36,2,16,20000,1.668478266
41,0,65,2,16,15000,1.644210394
41,0,65,2,16,2000,1.727016526
41,0,65,2,16,15000,1.663214617
41,1,35,2,16,2500,1.81003525
41,0,47,6,16,20000,1.63713821
41,0,56,2,16,11000,1.683018211
41,0,48,2,12,8000,1.52840482
41,0,55,2,16,15000,1.75408768
41,0,62,2,16,9000,1.655143952
41,0,50,2,9,2000,1.840802632
41,1,40,2,11,400,1.689430237
41,0,64,2,5,1500,1.624157371
41,1,53,2,12,1200,1.645400788
41,0,42,8,12,4000,1.86717903
41,0,30,2,16,5000,1.555111715
41,0,49,2,15,300,1.611582519
41,1,43,2,16,2500,1.75542452
41,0,62,2,9,985,1.729788659
41,0,49,2,16,15000,1.763219104
41,1,42,2,16,6000,1.677995892
41,0,45,2,15,8000,1.680412025
41,0,37,2,16,15000,1.708872049
41,0,56,2,12,4500,1.719789741
41,0,56,2,16,13000,1.800739963
41,0,49,2,12,2500,1.830285437
41,0,46,2,12,1700,1.627236697
41,0,54,2,12,6000,1.72647363
41,0,58,2,16,5000,1.695719732
41,0,33,2,12,1250,1.731322512
41,1,39,8,14,1900,1.646133469
41,0,30,2,16,2000,1.803758381
41,0,75,2,16,2000,1.841224845
41,1,53,2,15,2500,1.788002907
41,0,37,2,15,10000,1.786606076
41,0,44,2,16,4000,1.722295741
41,1,26,2,13,1500,1.784140943
41,1,46,2,10,2750,1.525170247
41,0,43,2,12,10000,1.802709421
41,0,53,4,12,2500,1.724159583
41,0,49,8,9,1600,1.71459311
41,0,52,2,16,2364,1.720312618
41,0,68,8,5,7500,1.618518509
41,1,54,8,12,3500,1.617251057
41,0,30,8,14,2200,1.684732364
41,1,46,2,16,1600,1.826505928
41,0,26,2,12,2500,1.685836372
41,0,29,2,12,1500,1.716327749
41,0,43,2,12,3500,1.623056576
41,0,42,2,16,5000,1.754461299
41,1,43,2,16,7000,1.809308214
41,1,26,2,11,900,1.834972432
41,0,40,2,12,2100,1.73579555
41,0,25,2,16,3000,1.62187595
41,0,60,2,6,850,1.753618455
41,1,40,2,13,998,1.604548998
41,0,50,0,9,1500,1.778157005
41,0,34,2,15,3500,1.739234482
41,0,23,2,11,2000,1.608618012
41,0,45,2,12,3600,1.778965302
41,1,37,2,8,1000,1.534720998
41,0,32,8,9,2100,1.727617443
41,1,40,8,8,1200,1.691790968
41,1,34,2,12,3000,1.696186296
41,0,55,2,12,2000,1.728766897
41,0,54,2,4,1400,1.811993882
41,1,50,2,4,1000,1.618647133
41,0,29,8,9,1800,1.866923684
41,0,47,8,6,900,1.730466192
41,1,54,2,4,1000,1.671847156
41,1,57,2,9,1000,1.59425958
41,0,35,8,11,1800,1.64790578
41,0,64,2,16,1500,1.657996353
41,0,32,2,12,1600,1.793454749
41,0,35,8,12,1600,1.902026077
41,0,49,8,12,2300,1.552677289
41,0,39,2,15,4300,1.73757761
41,0,54,8,12,1800,1.812980155
41,0,53,8,12,3000,1.637512273
41,1,41,2,16,3800,1.695035148
41,0,42,8,13,788,1.630862752
41,0,52,8,9,2500,1.649002422
41,0,62,8,13,788,1.738766265
41,1,42,8,12,1000,1.63886646
41,0,35,8,12,1200,1.86317484
41,0,44,8,12,2000,1.804283666
41,1,60,2,6,400,1.632793359
41,1,54,2,12,2000,1.579044493
41,0,49,2,13,2200,1.652770069
41,0,69,2,9,1600,1.65018886
41,0,51,2,12,1000,1.755562193
41,1,63,2,9,788,1.771826536
41,0,47,8,16,2500,1.694364393
41,1,38,2,5,1000,1.656294996
41,0,39,4,11,1700,1.664934194
41,0,55,2,16,3000,1.740742067
41,1,53,0,9,788,1.573954672
41,1,40,8,12,1000,1.802012929
41,0,54,6,16,4000,1.821761198
41,1,56,2,12,450,1.884859165
41,0,43,2,9,1800,1.710272862
41,1,60,2,12,1500,1.754108084
41,1,22,2,12,2000,1.688989019
41,0,63,6,16,28000,1.781103661
41,1,48,2,12,5000,1.730056909
41,0,52,2,9,1576,1.715564773
41,0,39,2,12,7000,1.593240446
41,0,70,2,15,1400,1.601941041
41,0,50,2,16,5500,1.596546045
41,1,70,2,5,10000,1.529006346
41,1,46,2,16,3000,1.748993539
41,0,47,2,12,4000,1.692396406
41,0,39,2,12,12000,1.608885271
41,0,47,2,16,6000,1.578844384
41,0,51,2,16,7000,1.691217472
41,0,54,4,11,1200,1.700216401
41,0,50,2,12,4000,1.648869463
41,1,49,2,12,1000,1.81009911
41,1,46,2,12,3000,1.591045534
41,1,25,4,13,1070,1.587263175
41,0,52,2,10,2400,1.957379302
41,1,48,2,6,1400,1.759599919
41,0,57,8,5,700,1.743683369
41,0,46,2,12,2000,1.742798149
41,0,34,8,12,2800,1.806799076
41,0,52,2,9,2200,1.644068042
41,0,42,2,7,2200,1.604301424
41,0,29,8,12,1500,1.761494354
41,1,46,2,12,1500,1.708267053
41,0,54,2,9,1500,1.59293982
41,0,26,2,9,800,1.611478657
41,1,48,2,9,1000,1.71623073
41,0,54,2,12,8000,1.792127814
41,0,41,2,16,3000,1.605161985
41,0,56,2,12,1000,1.772296822
41,1,41,8,12,2000,1.745693971
41,1,19,2,7,1000,1.866337061
41,0,34,2,9,1500,1.532413388
41,1,45,2,13,1500,1.736827338
41,0,28,2,9,2500,1.609394095
41,0,52,2,1,1300,1.729468402
41,0,67,2,7,1200,1.793076276
41,0,39,8,12,1800,1.679381626
41,0,25,2,11,1200,1.750885308
41,0,47,4,12,1200,1.608521981
41,0,24,2,10,1500,1.695615664
41,1,61,8,5,1300,1.665295086
41,0,60,2,9,750,1.728109713
41,0,29,8,9,1500,1.648242268
41,0,35,2,12,2000,1.70222479
41,0,37,8,12,1250,1.693486908
41,1,34,2,16,15000,1.622846532
41,0,42,2,16,5300,1.633676905
41,0,34,2,12,3200,1.686504956
41,0,49,2,16,788,1.746967818
41,0,35,6,13,3500,1.877130745
41,0,41,2,13,6000,1.785172066
41,1,33,2,16,2000,1.759965544
41,0,48,2,16,6700,1.635574057
41,0,61,2,16,13000,1.817703142
41,0,51,8,5,900,1.848103541
41,1,46,2,16,2500,1.722916367
41,0,50,2,12,1500,1.625586357
41,0,39,2,12,2000,1.68943635
41,0,45,2,12,788,1.681355813
41,0,39,2,12,1700,1.665035544
41,0,23,2,6,1000,1.624731664
41,0,36,2,12,4000,1.695941007
41,1,22,2,16,1200,1.653629755
41,1,23,2,12,1100,1.612933148
41,0,40,2,12,1650,1.767472898
41,0,31,2,16,5000,1.61961293
41,0,32,2,16,5000,1.839765016
41,0,34,6,12,4000,1.560807305
41,0,37,8,11,1500,1.674843797
41,0,49,2,10,2000,1.668757885
41,0,47,2,9,1300,1.590573491
41,1,19,2,9,850,1.677546345
41,1,51,2,12,2400,1.696069726
41,1,57,2,10,2500,1.682096457
41,0,25,8,12,2000,1.653582932
41,0,61,2,5,600,1.619802217
41,0,25,2,12,1300,1.744255997
41,0,23,2,10,2500,1.711093356
41,1,23,2,12,2500,1.720136625
41,0,38,2,12,1800,1.682720882
41,0,39,2,12,3000,1.628695104
41,0,36,2,12,1000,1.756407353
41,0,47,8,10,400,1.817791575
41,0,37,2,16,6000,1.671012715
41,0,24,2,12,2000,1.727896312
41,0,48,2,12,2000,1.71250046
41,1,60,2,3,800,1.675072179
41,0,33,4,12,2500,1.658536563
41,1,55,2,5,1500,1.680321958
41,0,37,2,12,1500,1.655757939
41,0,25,2,14,2000,1.630988223
41,0,69,2,12,1500,1.746409728
41,0,58,2,9,2000,1.84901904
41,0,40,2,12,1200,1.739340304
41,0,23,2,12,1100,1.583779344
41,0,29,2,6,800,1.555611742
41,1,35,8,12,1200,1.627463661
41,1,35,2,16,1800,1.716178227
41,0,38,2,15,5000,1.807063362
41,0,55,8,9,2000,1.514817872
41,0,50,2,10,1300,1.74793578
41,1,50,2,9,1900,1.475056035
41,0,27,4,17,900,1.813151804
41,1,38,2,12,1200,1.84363981
41,0,50,8,9,1200,1.613116763
41,0,58,2,7,1600,1.715146601
41,0,52,8,5,1800,1.734307156
41,1,44,2,16,1000,1.687524105
41,0,45,4,11,2500,1.745307077
41,0,41,2,12,2500,1.641461495
41,1,56,2,9,788,1.640643632
41,0,36,2,12,1200,1.692576121
41,0,44,2,6,1500,1.693502404
41,1,61,2,8,800,1.713371826
41,0,35,2,12,3000,1.73180432
41,0,43,2,9,2000,1.723069045
41,1,59,2,1,300,1.748757973
41,0,29,2,3,2000,1.569360375
41,0,62,8,1,1000,1.722873337
41,0,54,2,5,1700,1.763025774
41,0,31,2,5,500,1.530578283
41,1,43,8,6,400,1.703686856
41,0,48,2,6,2000,1.614000967
41,0,39,8,12,1500,1.721744713
41,0,50,8,9,5000,1.827497872
41,0,48,8,7,1600,1.607997564
41,1,56,2,5,1200,1.650839829
41,0,35,2,16,4000,1.739832956
41,1,55,2,12,580,1.744882437
41,0,47,2,12,1000,1.606478064
41,0,58,2,13,5000,1.608940903
41,1,45,8,5,950,1.702587337
41,0,39,2,10,1100,1.70637262
41,0,63,2,5,300,1.647160891
41,1,60,8,5,788,1.75427929
41,0,32,8,12,2100,1.622953462
41,1,25,2,9,1320,1.801866137
41,0,42,2,12,4500,1.736289126
41,0,45,2,12,1600,1.794502979
41,1,41,4,16,2200,1.891143967
41,0,40,2,12,2300,1.75076818
41,1,53,2,12,1800,1.710932407
41,0,34,8,11,3500,1.839973142
41,1,60,2,8,2000,1.728847631
41,0,45,2,16,8000,1.649334264
41,0,28,2,10,2000,1.64660993
41,0,33,2,12,2300,1.767250083
41,1,38,2,16,3000,1.785921334
41,0,29,2,16,2000,1.673804504
41,0,50,2,12,1300,1.775902672
41,1,26,2,12,1200,1.694781358
41,0,47,4,13,5000,1.771090846
41,0,50,2,1,1200,1.768139146
41,1,27,8,9,2000,1.628051145
41,1,31,2,8,1200,1.842387414
41,0,42,8,12,3500,1.79584074
41,0,50,2,13,2600,1.73963507
41,0,24,2,8,1000,1.628980426
41,1,45,2,14,5000,1.803528845
41,0,37,8,7,1400,1.604524358
41,0,34,2,11,7000,1.731703389
41,0,43,8,16,6000,1.701592719
41,0,43,2,16,4000,1.593577525
41,0,65,8,6,3775,1.714058484
41,0,34,2,16,8500,1.563298047
41,0,34,4,12,2000,1.712775803
41,1,25,2,9,900,1.57079229
41,0,42,2,4,1200,1.637952985
41,1,44,2,12,1100,1.70098465
41,0,45,2,9,2000,1.711283961
41,0,55,2,4,400,1.795075241
41,0,26,2,5,1800,1.616709848
41,0,25,2,12,1070,1.676751566
41,0,24,2,10,1600,1.745561135
41,0,43,2,16,4000,1.735700295
41,0,37,2,12,5000,1.737281531
41,0,29,2,12,1300,1.77114169
41,1,26,2,14,1200,1.595229729
41,1,52,8,6,788,1.66097212
41,0,51,2,12,2000,1.7611435
41,1,41,2,12,1000,1.660981323
41,0,31,2,12,2200,1.637194159
41,1,50,2,12,2600,1.825754196
41,1,42,8,10,1700,1.744320342
41,0,53,2,6,2000,1.949405396
41,0,51,2,16,4000,1.6105698
41,0,26,2,12,1500,1.804562946
41,0,33,2,12,1800,1.696772594
41,1,18,8,12,1200,1.77445667
41,0,51,2,14,2200,1.764331301
41,0,36,2,14,3000,1.765480403
41,1,48,2,9,400,1.639009115
41,0,34,2,12,2500,1.69006102
41,1,24,8,12,1200,1.640765962
41,1,47,8,7,1200,1.744496597
41,0,46,2,9,1200,1.614460538
41,0,42,4,16,1000,1.763831156
41,0,62,8,4,600,1.636266915
41,1,28,2,12,900,1.78716913
41,0,28,2,5,1600,1.597389935
41,1,63,8,9,240,1.868163147
41,0,21,2,9,2000,1.731956145
41,0,39,2,5,1000,1.639861316
41,0,38,2,7,1600,1.67530783
41,0,50,2,9,1300,1.760717318
41,1,33,8,16,3000,1.561821069
41,1,31,4,13,1500,1.569588182
41,1,42,2,8,1000,1.703415389
41,1,68,2,12,2000,1.729599327
41,0,32,2,12,1700,1.773176355
41,0,43,2,9,2000,1.554320691
41,1,54,2,12,1300,1.639587846
41,1,73,8,1,500,1.689902947
41,0,54,8,5,2000,1.618278209
41,1,60,2,12,2400,1.594079147
41,0,37,2,12,1500,1.750048687
41,1,32,2,16,1050,1.676501247
41,1,46,2,5,1700,1.716851875
41,1,51,2,5,1500,1.738794211
41,1,50,2,8,1071,1.82296108
41,1,26,2,9,1236,1.618416452
41,0,65,8,4,1500,1.665532277
41,1,25,8,12,850,1.739515023
41,1,49,2,4,788,1.784925669
41,0,64,2,8,1100,1.75395688
41,1,34,8,12,788,1.646183374
41,0,36,2,1,900,1.774994472
41,1,32,2,17,930,1.607034707
41,1,62,4,6,1400,1.665897743
41,1,24,2,12,1000,1.763788126
41,1,32,2,12,2000,1.76294364
41,0,29,2,12,2500,1.664695076
41,1,35,2,5,1400,1.63009379
41,1,27,2,6,150,1.603537804
41,0,28,2,6,1400,1.66916162
41,0,52,8,5,800,1.675193679
41,0,22,4,6,1500,1.527002277
41,1,47,2,8,1300,1.665786308
41,0,36,4,12,1500,1.61855535
41,0,39,8,5,1500,1.651123664
41,0,21,2,10,1500,1.580540386
41,0,23,8,12,1500,1.593550467
41,0,63,2,1,1200,1.686351532
41,1,35,8,6,600,1.71535515
41,0,57,8,9,1250,1.74232544
41,0,28,8,7,1650,1.64245018
41,0,51,8,6,3500,1.649469198
41,0,50,2,12,2000,1.746931062
41,0,47,8,12,2000,1.560826281
41,0,32,8,12,1400,1.641135906
41,0,45,2,4,1800,1.739082463
41,0,36,8,12,2000,1.681595825
41,0,43,8,12,2800,1.691711886
41,0,19,2,9,1800,1.715196179
41,0,37,8,1,1300,1.622067238
41,1,52,2,16,1500,1.808754428
41,0,54,2,12,1200,1.732824607
41,0,30,8,9,1300,1.452034618
41,0,35,2,6,2000,1.654609084
41,1,30,2,12,1000,1.777316007
41,0,52,4,16,1000,1.838539526
41,0,22,2,12,1500,1.625390724
41,1,54,2,11,1080,1.617250289
41,0,36,2,15,5000,1.793668095
41,1,64,8,1,300,1.823941659
41,1,29,2,12,1300,1.63264629
41,0,31,2,6,1200,1.644065606
41,0,34,8,1,1700,1.721108527
41,0,45,8,1,2100,1.608318484
41,1,49,2,9,1200,1.599607601
41,0,53,8,2,830,1.674203873
41,0,29,2,16,1000,1.553366395
41,1,59,2,5,1000,1.736980817
41,1,66,2,12,1100,1.618132583
41,1,45,2,15,2100,1.77975277
41,0,37,2,1,1500,1.70551484
41,0,29,2,12,2500,1.654019081
41,0,49,2,12,1060,1.740532021
41,0,31,8,10,1500,1.629869443
41,0,41,2,8,1250,1.6755041
41,0,44,8,5,1200,1.664902167
41,1,47,8,12,1300,1.68828839
41,0,53,8,1,1500,1.653784442
41,1,60,2,6,500,1.714495388
41,0,39,2,3,3000,1.652149558
41,0,52,2,3,2500,1.701139229
41,0,52,2,12,3000,1.613305437
41,1,53,8,1,600,1.785979089
41,1,51,2,7,1000,1.72360995
41,0,61,2,13,300,1.745317397
41,0,46,2,9,1576,1.634682116
41,0,48,2,16,1100,1.605857225
41,0,56,6,11,2700,1.690630198
41,0,75,2,2,0,1.621986196
41,0,68,2,5,1200,1.747933535
41,0,64,2,5,1576,1.724397667
41,0,37,2,15,5000,1.716076292
41,1,33,8,12,1300,1.620578184
41,0,24,2,12,1400,1.708894933
41,1,60,8,4,900,1.80190365
41,0,48,2,7,1700,1.651412704
41,1,55,2,12,900,1.753107019
41,0,64,2,2,400,1.659816277
41,0,66,2,5,1500,1.628263261
41,0,47,2,16,5000,1.642222448
41,1,54,2,12,480,1.696513589
41,1,46,2,8,1200,1.677631952
41,0,26,8,15,7500,1.478282758
41,1,38,2,15,1250,1.682213082
41,0,25,2,9,1500,1.677117819
41,0,49,2,6,1200,1.826226274
41,0,53,2,14,2500,1.569166146
41,0,35,2,12,6000,1.739540333
41,1,46,2,14,5000,1.667025282
41,0,35,2,12,1650,1.648922794
41,0,56,2,4,850,1.520992887
41,1,44,2,12,1350,1.660183885
41,0,39,2,16,4000,1.725140572
41,1,47,2,13,4500,1.751796396
41,0,25,2,12,3800,1.827058471
41,0,56,4,12,1500,1.809423802
41,0,46,2,15,3500,1.565979244
41,1,37,8,11,1650,1.592598789
41,0,60,2,1,1200,1.652269176
41,1,21,4,8,670,1.677920214
41,0,42,2,5,2500,1.63014234
41,1,52,2,12,1200,1.689737012
41,0,53,2,3,650,1.679507059
41,0,42,8,9,788,1.742209483
41,1,31,2,12,1600,1.716720012
41,0,21,2,14,1200,1.854338261
41,1,54,2,8,880,1.663013839
41,0,57,2,5,1200,1.69687756
